UNIQUE_ID,USER_ID,DOCUMENT_ID,PAGE_NO,GETEDITOR_VERSION,TOTAL_ANNOTATION,BROWSER_NAME_VERSION,DEVICE_NAME,CREATED_DATE,PROCESS_STAGE,ERROR_CODE,ERROR_DETAIL,ISSUE_ISBLANKPNG,BROWSER_VERSION,BROWSER_NAME
61B46FCD-D13B-D8449729-5203,D8449729-5203-USERID001,74B779DA-087E-DOC001,1,,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-11 09:23:00,Passing Parameter,0,,1,119.0.0.0,Chrome
9EE8D6A4-4B64-E108C4D4-0C9E,E108C4D4-0C9E-USERID001,0B7276AB-6FC3-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Desktop,2023-12-11 08:49:00,Passing Parameter,0,,1,120.0.0.0,Chrome
DD03B1AC-47DA-5F8D4B28-D034,5F8D4B28-D034-USERID001,63D545EC-D6F3-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",Desktop,2023-12-11 08:34:00,Passing Parameter,0,,1,119.0.0.0,Edge
4FD21F68-7DA4-E9655575-76F3,E9655575-76F3-USERID003,613B1F60-328F-DOC003,3,,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0,Desktop,2023-12-11 08:09:00,Passing Parameter,0,,1,120,Firefox
2C292260-FAF9-3DF866B8-0245,3DF866B8-0245-USERID004,FBDEE315-4D82-DOC004,4,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-10 22:15:00,Passing Parameter,0,,1,119.0.0.0,Chrome
04D2E6C1-6300-D9C5311D-98BE,D9C5311D-98BE-USERID001,1956610D-B044-DOC001,1,,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/118.0,Desktop,2023-12-10 15:41:00,Passing Parameter,0,,1,118,Firefox
C35AF66B-AA3A-CFF644FE-6FB0,CFF644FE-6FB0-USERID001,8C80A38D-D208-DOC001,1,,3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Mobile,2023-12-09 12:47:00,Passing Parameter,0,,1,119.0.0.0,Chrome
BDD1E815-56B3-964DEB2C-048D,964DEB2C-048D-USERID004,D0C654B9-25E8-DOC004,4,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-09 11:06:00,Passing Parameter,0,,1,119.0.0.0,Chrome
A7CCB425-4D80-57718CC6-5CC6,57718CC6-5CC6-USERID001,E00C9DC8-DFFD-DOC001,1,,1,,Desktop,2023-12-09 09:15:00,Passing Parameter,0,,1,,Unknown
2E8B5FC9-341C-14F3CC88-05F2,14F3CC88-05F2-USERID004,C3EBF970-5117-DOC004,4,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-08 21:54:00,Passing Parameter,0,,1,119.0.0.0,Chrome
324A855C-B87A-61AE9D1F-9658,61AE9D1F-9658-USERID001,74B779DA-087E-DOC001,1,,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Desktop,2023-12-08 14:41:00,Passing Parameter,0,,1,120.0.0.0,Chrome
7100EE93-F2E5-6A2DBBFE-0C80,6A2DBBFE-0C80-USERID001,F67D0786-EB32-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-08 11:15:00,Passing Parameter,0,,1,119.0.0.0,Chrome
8466B95F-23CA-17B4311E-3D32,17B4311E-3D32-USERID005,430271A9-B1DE-DOC005,5,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-08 10:46:00,Passing Parameter,0,,1,119.0.0.0,Chrome
9D46E100-9CCA-CCA0645E-1A4E,CCA0645E-1A4E-USERID005,430271A9-B1DE-DOC005,5,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Desktop,2023-12-08 10:15:00,Passing Parameter,0,,1,120.0.0.0,Chrome
6682FDE7-5D6B-CCA0645E-1A4E,CCA0645E-1A4E-USERID005,430271A9-B1DE-DOC005,5,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Desktop,2023-12-08 10:14:00,Passing Parameter,0,,1,120.0.0.0,Chrome
66352BE6-E82C-17B4311E-3D32,17B4311E-3D32-USERID005,430271A9-B1DE-DOC005,5,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-08 10:00:00,Passing Parameter,0,,1,119.0.0.0,Chrome
96E567EF-46AE-17B4311E-3D32,17B4311E-3D32-USERID005,430271A9-B1DE-DOC005,5,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-08 09:59:00,Passing Parameter,0,,1,119.0.0.0,Chrome
A332E662-B67D-933FAB11-AA63,933FAB11-AA63-USERID003,DA548585-119A-DOC003,3,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-08 06:16:00,Passing Parameter,0,,1,119.0.0.0,Chrome
4BA353CB-C32C-1ACDFE04-76AF,1ACDFE04-76AF-USERID002,D6CC696D-D6F0-DOC002,2,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Desktop,2023-12-08 04:18:00,Passing Parameter,0,,1,120.0.0.0,Chrome
F6032B60-7F89-9A0E9D3C-CB4E,9A0E9D3C-CB4E-USERID006,AB1BA7BE-6D7F-DOC006,6,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-07 16:06:00,Passing Parameter,0,,1,119.0.0.0,Chrome
1B302F14-C40E-83D2B0C0-ACA8,83D2B0C0-ACA8-USERID001,700726D6-4012-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",Desktop,2023-12-07 16:06:00,Passing Parameter,0,,1,109.0.0.0,Chrome
5C96CE4C-715F-8C83CF2A-801B,8C83CF2A-801B-USERID002,7C019757-E551-DOC002,2,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-07 15:30:00,Passing Parameter,0,,1,119.0.0.0,Chrome
A3CD361F-8410-31058B7B-C8A1,31058B7B-C8A1-USERID002,C4C27886-62E0-DOC002,2,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-07 15:24:00,Passing Parameter,0,,1,119.0.0.0,Chrome
8F0B77C4-23D7-164E1194-547F,164E1194-547F-USERID002,D6CC696D-D6F0-DOC002,2,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-07 15:00:00,Passing Parameter,0,,1,119.0.0.0,Chrome
6D4654BD-99B5-7F6CAB36-C3B0,7F6CAB36-C3B0-USERID012,FCB0E5B9-E9D2-DOC012,12,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",Desktop,2023-12-07 14:47:00,Passing Parameter,0,,1,119.0.0.0,Chrome
8FD01116-033D-4990E30A-0B91,4990E30A-0B91-USERID001,9E8448CA-2851-DOC001,1,,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,Desktop,2023-12-07 11:28:00,Passing Parameter,0,,1,119,Firefox
92366D4A-F07E-01F29930-2189,01F29930-2189-USERID001,D5DA57D9-245D-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Desktop,2025-01-24 12:08:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,0,,1,132.0.0.0,Chrome
98266AC7-6F66-0202A164-74CE,0202A164-74CE-USERID001,289F4FED-F299-DOC001,1,,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Desktop,2025-03-24 11:06:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Infrastructure.DbUpdateException: An error occurred while updating the entries. See the inner exception for details. ---> System.Data.Entit,0,,1,134.0.0.0,Chrome
BA5D3E94-C29B-064A2C47-0661,064A2C47-0661-USERID001,CD53E826-B0DC-DOC001,1,,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0,Desktop,2024-10-29 15:37:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: An error occurred while starting a transaction on the provider connection. See the inner exception for details. ---> ,0,,1,131,Firefox
A1033A59-4C92-064A2C47-0661,064A2C47-0661-USERID002,2A6ACC30-2885-DOC002,2,,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,Desktop,2025-02-26 11:21:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,0,,1,135,Firefox
54D9310F-C128-0820CDE1-15CE,0820CDE1-15CE-USERID001,10500873-9B95-DOC001,1,,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Desktop,2025-01-24 12:05:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,0,,1,131.0.0.0,Chrome
252F9CBA-5825-0820CDE1-15CE,0820CDE1-15CE-USERID001,4EB4DF13-8667-DOC001,1,,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Desktop,2025-01-24 12:03:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,0,,1,131.0.0.0,Chrome
7637F07A-36AA-08E3E7CC-3D09,08E3E7CC-3D09-USERID001,CEE121F2-05DE-DOC001,1,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.134 Mobile/15E148 Safari/604.1",Mobile,2024-12-19 17:12:00,Doc Editor : Passing Parameter,0,,1,Unknown,Safari
453BF0AF-F3ED-08E3E7CC-3D09,08E3E7CC-3D09-USERID001,CEE121F2-05DE-DOC001,1,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.134 Mobile/15E148 Safari/604.1",Mobile,2024-12-19 17:10:00,Doc Editor : Passing Parameter,0,,1,Unknown,Safari
A87663BA-E01F-08E3E7CC-3D09,08E3E7CC-3D09-USERID001,CEE121F2-05DE-DOC001,1,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.134 Mobile/15E148 Safari/604.1",Mobile,2024-12-19 17:11:00,Doc Editor : Passing Parameter,0,,1,Unknown,Safari
6D2A61EB-E8BC-08E3E7CC-3D09,08E3E7CC-3D09-USERID001,CEE121F2-05DE-DOC001,1,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/133.4  Mobile/15E148 Safari/605.1.15",Mobile,2024-12-19 17:08:00,Doc Editor : Passing Parameter,0,,1,Unknown,Safari
02978EFE-B4EB-08E3E7CC-3D09,08E3E7CC-3D09-USERID001,CEE121F2-05DE-DOC001,1,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/133.4  Mobile/15E148 Safari/605.1.15",Mobile,2024-12-19 17:09:00,Doc Editor : Passing Parameter,0,,1,Unknown,Safari
F87B628B-C2F8-0946ADCC-4248,0946ADCC-4248-USERID002,A6BE81E0-4B64-DOC002,2,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Desktop,2025-03-20 09:30:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,0,,1,134.0.0.0,Chrome
5A8D4DD2-500D-0AF3219E-8E77,0AF3219E-8E77-USERID001,03673874-2AF0-DOC001,1,,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-13 10:44:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,0,,1,133.0.0.0,Chrome
21B24DEA-69E0-0B027F63-F0B0,0B027F63-F0B0-USERID001,72AC0D51-4C90-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-03-05 12:22:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,0,,1,133.0.0.0,Chrome
609D7B2C-A3A3-0B37AEEC-A0BF,0B37AEEC-A0BF-USERID002,A6B07286-E3D4-DOC002,2,,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Desktop,2024-07-04 09:42:00,Doc Editor : Passing Parameter,0,,1,126.0.0.0,Chrome
37202C99-70FB-0B37AEEC-A0BF,0B37AEEC-A0BF-USERID002,F2447FE0-27A4-DOC002,2,,6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Desktop,2024-04-15 16:48:00,Passing Parameter,0,,1,122.0.0.0,Chrome
BAB31275-1001-0F28722F-B7EF,0F28722F-B7EF-USERID001,3004780E-D776-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",Desktop,2024-03-27 10:06:00,Passing Parameter,0,,1,123.0.0.0,Chrome
E52DE627-6C16-0F28722F-B7EF,0F28722F-B7EF-USERID001,3004780E-D776-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",Desktop,2024-03-27 10:07:00,Passing Parameter,0,,1,123.0.0.0,Chrome
F8D0578B-EA72-1153E5FA-F19A,1153E5FA-F19A-USERID001,DC291C34-C10F-DOC001,1,,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",Desktop,2025-01-24 12:08:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,0,,1,109.0.0.0,Chrome
541C3AC2-B655-118CE0AB-D615,118CE0AB-D615-USERID002,74DDC288-6C5F-DOC002,2,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Desktop,2024-01-09 10:58:00,Passing Parameter,0,,1,120.0.0.0,Chrome
5FB0595D-547F-15F421D9-ED58,15F421D9-ED58-USERID001,121548DF-0F81-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-03-12 11:37:00,Doc Editor : Passing Parameter,0,,1,133.0.0.0,Chrome
5EECC740-8294-1608DD5D-F7B8,1608DD5D-F7B8-USERID001,7525C2AC-F3B8-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Desktop,2025-03-24 11:06:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Infrastructure.DbUpdateException: An error occurred while updating the entries. See the inner exception for details. ---> System.Data.Entit,0,,1,134.0.0.0,Chrome
55916AC5-93A5-164E1194-547F,164E1194-547F-USERID001,09819E10-75EA-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Desktop,2024-11-08 15:23:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,0,,1,122.0.0.0,Chrome
7D2D1821-BC32-17CB03E0-24B0,17CB03E0-24B0-USERID001,7C42B2CC-9656-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",Desktop,2024-02-29 11:07:00,Passing Parameter,0,,1,121.0.0.0,Chrome
FD24EEC6-F575-19D8272B-687D,19D8272B-687D-USERID001,76AC6F48-6BE0-DOC001,1,,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,Desktop,2025-02-13 17:06:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Infrastructure.DbUpdateException: An error occurred while updating the entries. See the inner exception for details. ---> System.Data.Entit,0,,1,135,Firefox
4903565E-8615-19D8272B-687D,19D8272B-687D-USERID001,F4865D57-F0E4-DOC001,1,,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,Desktop,2024-03-20 11:03:00,Passing Parameter,0,,1,123,Firefox
9C2C0BED-4768-1BBE4645-6F6C,1BBE4645-6F6C-USERID001,2D2A9CFE-78C4-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-03-05 12:21:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,0,,1,133.0.0.0,Chrome
4BE38F91-C132-1BBE4645-6F6C,1BBE4645-6F6C-USERID001,9BB9A1CF-6F36-DOC001,1,,17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Desktop,2025-03-25 12:47:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,0,,1,134.0.0.0,Chrome
A5F5DBB3-DD1C-1C5B288B-24EE,1C5B288B-24EE-USERID001,4188BF25-76BC-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",Desktop,2025-02-06 15:23:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,0,,1,129.0.0.0,Chrome
C79A6C68-F128-1D7AF91B-1999,1D7AF91B-1999-USERID004,5E7021A5-D7A8-DOC004,4,,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Desktop,2025-03-12 11:37:00,Doc Editor : Passing Parameter,0,,1,134.0.0.0,Chrome
A7E6CD97-C68D-1E1C44A9-C9AB,1E1C44A9-C9AB-USERID002,1A80B91C-538D-DOC002,2,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Desktop,2024-11-11 09:42:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,0,,1,130.0.0.0,Chrome
2D65DFF0-7558-1FE8BD49-5128,1FE8BD49-5128-USERID001,E8B3D091-D50C-DOC001,1,,3,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/131.0.6778.134 Mobile/15E148 Safari/604.1",Mobile,2024-12-19 20:55:00,Doc Editor : Passing Parameter,0,,1,Unknown,Safari
37371415-D97B-201601ED-E246,201601ED-E246-USERID002,6BFE0352-FDAD-DOC002,2,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Desktop,2025-01-09 14:02:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Infrastructure.CommitFailedException: An error was reported while committing a database transaction but it could not be determined whether ,0,,1,131.0.0.0,Chrome
97194CAD-A2F2-205A7C46-EB34,205A7C46-EB34-USERID003,60ED21ED-BFBC-DOC003,3,,3,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Desktop,2024-12-15 21:29:00,Doc Editor : Passing Parameter,0,,1,131.0.0.0,Chrome
DD440689-F736-205A7C46-EB34,205A7C46-EB34-USERID002,ACD293B3-F9D1-DOC002,2,,8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Desktop,2024-12-25 14:01:00,Doc Editor : Passing Parameter,0,,1,131.0.0.0,Chrome
77270446-FE17-20CE50F7-228F,20CE50F7-228F-USERID001,7796A31F-FE61-DOC001,1,,6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",Desktop,2024-03-29 12:15:00,Passing Parameter,0,,1,123.0.0.0,Chrome
A2604B07-51FA-20CE50F7-228F,20CE50F7-228F-USERID001,50828D0E-1110-DOC001,1,,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Desktop,2024-03-21 15:53:00,Passing Parameter,0,,1,122.0.0.0,Chrome
10DC6A6F-4A94-20CE50F7-228F,20CE50F7-228F-USERID001,50828D0E-1110-DOC001,1,,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Desktop,2024-03-21 15:52:00,Passing Parameter,0,,1,122.0.0.0,Chrome
8CAC61DA-947E-20CE50F7-228F,20CE50F7-228F-USERID001,50828D0E-1110-DOC001,1,,7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",Desktop,2024-03-29 10:13:00,Passing Parameter,0,,1,123.0.0.0,Chrome
3A25F0FC-586D-20CE50F7-228F,20CE50F7-228F-USERID001,50828D0E-1110-DOC001,1,,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",Desktop,2024-04-16 15:36:00,Passing Parameter,0,,1,123.0.0.0,Chrome
AB2795E0-F223-20CE50F7-228F,20CE50F7-228F-USERID001,50828D0E-1110-DOC001,1,,7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",Desktop,2024-03-29 15:10:00,Passing Parameter,0,,1,123.0.0.0,Chrome
1BF16ECF-1686-20CE50F7-228F,20CE50F7-228F-USERID001,7796A31F-FE61-DOC001,1,,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",Desktop,2024-03-29 12:13:00,Passing Parameter,0,,1,123.0.0.0,Chrome
CA01C392-75AB-20CE50F7-228F,20CE50F7-228F-USERID001,50828D0E-1110-DOC001,1,,7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Desktop,2024-03-22 08:40:00,Passing Parameter,0,,1,122.0.0.0,Chrome
3072F1B1-E2A9-20CE50F7-228F,20CE50F7-228F-USERID001,50828D0E-1110-DOC001,1,,7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Desktop,2024-03-22 08:41:00,Passing Parameter,0,,1,122.0.0.0,Chrome
B3415BE0-E0A4-20CE50F7-228F,20CE50F7-228F-USERID001,38D4DB5C-3515-DOC001,1,,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",Desktop,2024-04-15 21:51:00,Passing Parameter,0,,1,123.0.0.0,Chrome
BA718A8D-7F85-20CE50F7-228F,20CE50F7-228F-USERID001,38D4DB5C-3515-DOC001,1,,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",Desktop,2024-04-15 21:50:00,Passing Parameter,0,,1,123.0.0.0,Chrome
